uptime, sync, seq, SWPMON, temp1, adc
7975218, 0xAAAA, 0397, 0.00000, 0.49238, 0.0000000
7978342, 0xAAAA, 0398, 0.00000, 0.50205, 0.0000000
7981451, 0xAAAA, 0399, 0.00000, 0.49319, 0.0000000
7984591, 0xAAAA, 0400, 0.00000, 0.49319, 0.0000000
7987700, 0xAAAA, 0401, 0.00000, 0.50044, 0.0000000
7990826, 0xAAAA, 0402, 0.00000, 0.50125, 0.0000000
7993951, 0xAAAA, 0403, 0.00000, 0.50286, 0.0000000
7997085, 0xAAAA, 0404, 0.00000, 0.48835, 0.0000000
8000211, 0xAAAA, 0405, 0.00000, 0.49560, 0.0000000
8003341, 0xAAAA, 0406, 0.00000, 0.50205, 0.0000000
8006451, 0xAAAA, 0407, 0.00000, 0.49802, 0.0000000
8009584, 0xAAAA, 0408, 0.00000, 0.49319, 0.0000000
8012728, 0xAAAA, 0409, 0.00000, 0.49158, 0.0000000
8015829, 0xAAAA, 0410, 0.00000, 0.49963, 0.0000000
8018954, 0xAAAA, 0411, 0.00000, 0.49963, 0.0000000
8022098, 0xAAAA, 0412, 0.00000, 0.49077, 0.0000000
8025214, 0xAAAA, 0413, 0.00000, 0.49883, 0.0000000
8028330, 0xAAAA, 0414, 0.00000, 0.50125, 0.0000000
8031465, 0xAAAA, 0415, 0.00000, 0.50286, 0.0000000
8034579, 0xAAAA, 0416, 0.00000, 0.48996, 0.0000000
8037704, 0xAAAA, 0417, 0.00000, 0.49560, 0.0000000
8040829, 0xAAAA, 0418, 0.00000, 0.50205, 0.0000000
8043965, 0xAAAA, 0419, 0.00000, 0.49319, 0.0000000
8047101, 0xAAAA, 0420, 0.00000, 0.50044, 0.0000000
8050210, 0xAAAA, 0421, 0.00000, 0.49238, 0.0000000
8053326, 0xAAAA, 0422, 0.00000, 0.49963, 0.0000000
8056467, 0xAAAA, 0423, 0.00000, 0.50044, 0.0000000
8059575, 0xAAAA, 0424, 0.00000, 0.49077, 0.0000000
8062701, 0xAAAA, 0425, 0.00000, 0.49963, 0.0000000
8065826, 0xAAAA, 0426, 0.00000, 0.49883, 0.0000000
8068950, 0xAAAA, 0427, 0.00000, 0.50286, 0.0000000
8072084, 0xAAAA, 0428, 0.00000, 0.48916, 0.0000000
8075232, 0xAAAA, 0429, 0.00000, 0.49722, 0.0000000
8078342, 0xAAAA, 0430, 0.00000, 0.50286, 0.0000000
8081454, 0xAAAA, 0431, 0.00000, 0.48755, 0.0000000
8084591, 0xAAAA, 0432, 0.00000, 0.49158, 0.0000000
8087704, 0xAAAA, 0433, 0.00000, 0.49480, 0.0000000
8090829, 0xAAAA, 0434, 0.00000, 0.50125, 0.0000000
8093967, 0xAAAA, 0435, 0.00000, 0.50205, 0.0000000
8097089, 0xAAAA, 0436, 0.00000, 0.49158, 0.0000000
8100214, 0xAAAA, 0437, 0.00000, 0.49883, 0.0000000
8103341, 0xAAAA, 0438, 0.00000, 0.49802, 0.0000000
8106454, 0xAAAA, 0439, 0.00000, 0.50286, 0.0000000
8109586, 0xAAAA, 0440, 0.00000, 0.48916, 0.0000000
8112701, 0xAAAA, 0441, 0.00000, 0.49722, 0.0000000
8115826, 0xAAAA, 0442, 0.00000, 0.50366, 0.0000000
8118950, 0xAAAA, 0443, 0.00000, 0.50527, 0.0000000
8122091, 0xAAAA, 0444, 0.00000, 0.48755, 0.0000000
8125211, 0xAAAA, 0445, 0.00000, 0.49641, 0.0000000
8128325, 0xAAAA, 0446, 0.00000, 0.50286, 0.0000000
8131449, 0xAAAA, 0447, 0.00000, 0.48835, 0.0000000
8134575, 0xAAAA, 0448, 0.00000, 0.49560, 0.0000000
8137701, 0xAAAA, 0449, 0.00000, 0.49399, 0.0000000
8140828, 0xAAAA, 0450, 0.00000, 0.50205, 0.0000000
8143967, 0xAAAA, 0451, 0.00000, 0.49077, 0.0000000
8147127, 0xAAAA, 0452, 0.00000, 0.49399, 0.0000000
8150213, 0xAAAA, 0453, 0.00000, 0.50125, 0.0000000
8153329, 0xAAAA, 0454, 0.00000, 0.49641, 0.0000000
8156466, 0xAAAA, 0455, 0.00000, 0.50044, 0.0000000
8159579, 0xAAAA, 0456, 0.00000, 0.49238, 0.0000000
8162704, 0xAAAA, 0457, 0.00000, 0.50044, 0.0000000
8165844, 0xAAAA, 0458, 0.00000, 0.50044, 0.0000000
8168954, 0xAAAA, 0459, 0.00000, 0.49077, 0.0000000
8172088, 0xAAAA, 0460, 0.00000, 0.49883, 0.0000000
8175229, 0xAAAA, 0461, 0.00000, 0.49883, 0.0000000
8178343, 0xAAAA, 0462, 0.00000, 0.50286, 0.0000000
8181451, 0xAAAA, 0463, 0.00000, 0.48916, 0.0000000
8184576, 0xAAAA, 0464, 0.00000, 0.49641, 0.0000000
8187700, 0xAAAA, 0465, 0.00000, 0.50205, 0.0000000
8190826, 0xAAAA, 0466, 0.00000, 0.50205, 0.0000000
8193961, 0xAAAA, 0467, 0.00000, 0.49238, 0.0000000
8197084, 0xAAAA, 0468, 0.00000, 0.49480, 0.0000000
8200212, 0xAAAA, 0469, 0.00000, 0.50286, 0.0000000
8203326, 0xAAAA, 0470, 0.00000, 0.49238, 0.0000000
8206451, 0xAAAA, 0471, 0.00000, 0.49399, 0.0000000
8209586, 0xAAAA, 0472, 0.00000, 0.49722, 0.0000000
8212717, 0xAAAA, 0473, 0.00000, 0.50205, 0.0000000
8215829, 0xAAAA, 0474, 0.00000, 0.49158, 0.0000000
8218969, 0xAAAA, 0475, 0.00000, 0.49319, 0.0000000
8222086, 0xAAAA, 0476, 0.00000, 0.50125, 0.0000000
8225214, 0xAAAA, 0477, 0.00000, 0.49883, 0.0000000
8228330, 0xAAAA, 0478, 0.00000, 0.49722, 0.0000000
8231455, 0xAAAA, 0479, 0.00000, 0.49319, 0.0000000
8234579, 0xAAAA, 0480, 0.00000, 0.50125, 0.0000000
8237719, 0xAAAA, 0481, 0.00000, 0.50286, 0.0000000
8240828, 0xAAAA, 0482, 0.00000, 0.49077, 0.0000000
8243967, 0xAAAA, 0483, 0.00000, 0.49963, 0.0000000
8247112, 0xAAAA, 0484, 0.00000, 0.49722, 0.0000000
8250210, 0xAAAA, 0485, 0.00000, 0.50447, 0.0000000
8253326, 0xAAAA, 0486, 0.00000, 0.48916, 0.0000000
8256465, 0xAAAA, 0487, 0.00000, 0.49802, 0.0000000
8259575, 0xAAAA, 0488, 0.00000, 0.50366, 0.0000000
8262701, 0xAAAA, 0489, 0.00000, 0.48996, 0.0000000
8265837, 0xAAAA, 0490, 0.00000, 0.49158, 0.0000000
8268950, 0xAAAA, 0491, 0.00000, 0.49480, 0.0000000
8272084, 0xAAAA, 0492, 0.00000, 0.50205, 0.0000000
8275217, 0xAAAA, 0493, 0.00000, 0.49641, 0.0000000
8278342, 0xAAAA, 0494, 0.00000, 0.49560, 0.0000000
8281454, 0xAAAA, 0495, 0.00000, 0.49238, 0.0000000
8284579, 0xAAAA, 0496, 0.00000, 0.50125, 0.0000000
8287705, 0xAAAA, 0497, 0.00000, 0.50044, 0.0000000
8290845, 0xAAAA, 0498, 0.00000, 0.49158, 0.0000000
8293955, 0xAAAA, 0499, 0.00000, 0.49883, 0.0000000
8297088, 0xAAAA, 0500, 0.00000, 0.50205, 0.0000000
8300214, 0xAAAA, 0501, 0.00000, 0.50366, 0.0000000
8303329, 0xAAAA, 0502, 0.00000, 0.48835, 0.0000000
8306454, 0xAAAA, 0503, 0.00000, 0.49722, 0.0000000
8309603, 0xAAAA, 0504, 0.00000, 0.50286, 0.0000000
8312701, 0xAAAA, 0505, 0.00000, 0.49319, 0.0000000
8315826, 0xAAAA, 0506, 0.00000, 0.49560, 0.0000000
8318961, 0xAAAA, 0507, 0.00000, 0.49399, 0.0000000
8322084, 0xAAAA, 0508, 0.00161, 0.50125, 0.0000000
8325211, 0xAAAA, 0509, 0.00000, 0.50044, 0.0000000
8328341, 0xAAAA, 0510, 0.00000, 0.49238, 0.0000000
8331450, 0xAAAA, 0511, 0.00000, 0.49883, 0.0000000
8334575, 0xAAAA, 0512, 0.00000, 0.50205, 0.0000000
8337711, 0xAAAA, 0513, 0.00000, 0.50205, 0.0000000
8340829, 0xAAAA, 0514, 0.00000, 0.49077, 0.0000000
8343967, 0xAAAA, 0515, 0.00000, 0.49802, 0.0000000
8347100, 0xAAAA, 0516, 0.00000, 0.50286, 0.0000000
8350213, 0xAAAA, 0517, 0.00000, 0.48916, 0.0000000
8353329, 0xAAAA, 0518, 0.00000, 0.48916, 0.0000000
8356465, 0xAAAA, 0519, 0.00000, 0.49399, 0.0000000
8359579, 0xAAAA, 0520, 0.00000, 0.50205, 0.0000000
8362705, 0xAAAA, 0521, 0.00000, 0.49722, 0.0000000
8365829, 0xAAAA, 0522, 0.00000, 0.49399, 0.0000000
8368954, 0xAAAA, 0523, 0.00000, 0.50205, 0.0000000
8372088, 0xAAAA, 0524, 0.00000, 0.49883, 0.0000000
8375219, 0xAAAA, 0525, 0.00000, 0.50044, 0.0000000
8378342, 0xAAAA, 0526, 0.00000, 0.49238, 0.0000000
8381483, 0xAAAA, 0527, 0.00000, 0.49963, 0.0000000
8384575, 0xAAAA, 0528, 0.00000, 0.49963, 0.0000000
8387700, 0xAAAA, 0529, 0.00000, 0.49238, 0.0000000
8390837, 0xAAAA, 0530, 0.00000, 0.49158, 0.0000000
8393950, 0xAAAA, 0531, 0.00000, 0.49883, 0.0000000
8397084, 0xAAAA, 0532, 0.00000, 0.50205, 0.0000000
8400227, 0xAAAA, 0533, 0.00000, 0.49077, 0.0000000
8403327, 0xAAAA, 0534, 0.00000, 0.49802, 0.0000000
8406452, 0xAAAA, 0535, 0.00000, 0.50286, 0.0000000
8409600, 0xAAAA, 0536, 0.00000, 0.50205, 0.0000000
8412717, 0xAAAA, 0537, 0.00000, 0.48755, 0.0000000
8415829, 0xAAAA, 0538, 0.00000, 0.49560, 0.0000000
8418955, 0xAAAA, 0539, 0.00000, 0.50205, 0.0000000
8422087, 0xAAAA, 0540, 0.00000, 0.49077, 0.0000000
8425215, 0xAAAA, 0541, 0.00000, 0.49722, 0.0000000
8428342, 0xAAAA, 0542, 0.00000, 0.49480, 0.0000000
8431455, 0xAAAA, 0543, 0.00000, 0.50125, 0.0000000
8434579, 0xAAAA, 0544, 0.00000, 0.49802, 0.0000000
8437704, 0xAAAA, 0545, 0.00000, 0.49238, 0.0000000
8440831, 0xAAAA, 0546, 0.00000, 0.50044, 0.0000000
8443967, 0xAAAA, 0547, 0.00161, 0.50286, 0.0000000
8447101, 0xAAAA, 0548, 0.00000, 0.50286, 0.0000000
8450210, 0xAAAA, 0549, 0.00000, 0.49077, 0.0000000
8453341, 0xAAAA, 0550, 0.00000, 0.49802, 0.0000000
8456450, 0xAAAA, 0551, 0.00000, 0.50286, 0.0000000
8459575, 0xAAAA, 0552, 0.00000, 0.48835, 0.0000000
8462702, 0xAAAA, 0553, 0.00000, 0.48996, 0.0000000
8465825, 0xAAAA, 0554, 0.00000, 0.49480, 0.0000000
8468951, 0xAAAA, 0555, 0.00000, 0.50125, 0.0000000
8472100, 0xAAAA, 0556, 0.00000, 0.49802, 0.0000000
8475220, 0xAAAA, 0557, 0.00000, 0.49158, 0.0000000
8478342, 0xAAAA, 0558, 0.00000, 0.50044, 0.0000000
8481478, 0xAAAA, 0559, 0.00000, 0.49963, 0.0000000
8484579, 0xAAAA, 0560, 0.00000, 0.49963, 0.0000000
8487705, 0xAAAA, 0561, 0.00000, 0.49077, 0.0000000
8490842, 0xAAAA, 0562, 0.00000, 0.49883, 0.0000000
8493955, 0xAAAA, 0563, 0.00000, 0.50044, 0.0000000
8497088, 0xAAAA, 0564, 0.00000, 0.48916, 0.0000000
8500227, 0xAAAA, 0565, 0.00000, 0.48916, 0.0000000
8503329, 0xAAAA, 0566, 0.00000, 0.49722, 0.0000000
8506454, 0xAAAA, 0567, 0.00000, 0.50286, 0.0000000
8509589, 0xAAAA, 0568, 0.00000, 0.48835, 0.0000000
8512700, 0xAAAA, 0569, 0.00000, 0.49560, 0.0000000
8515826, 0xAAAA, 0570, 0.00000, 0.49722, 0.0000000
8518951, 0xAAAA, 0571, 0.00000, 0.50125, 0.0000000
8522084, 0xAAAA, 0572, 0.00000, 0.50044, 0.0000000
8525226, 0xAAAA, 0573, 0.00000, 0.49077, 0.0000000
8528326, 0xAAAA, 0574, 0.00000, 0.49883, 0.0000000
8531450, 0xAAAA, 0575, 0.00000, 0.50286, 0.0000000
8534575, 0xAAAA, 0576, 0.00000, 0.50689, 0.0000000
8537701, 0xAAAA, 0577, 0.00000, 0.48916, 0.0000000
8540830, 0xAAAA, 0578, 0.00000, 0.49722, 0.0000000
8543981, 0xAAAA, 0579, 0.00000, 0.50205, 0.0000000
8547101, 0xAAAA, 0580, 0.00000, 0.48835, 0.0000000
8550214, 0xAAAA, 0581, 0.00000, 0.49560, 0.0000000
8553341, 0xAAAA, 0582, 0.00000, 0.49480, 0.0000000
8556454, 0xAAAA, 0583, 0.00000, 0.50125, 0.0000000
8559578, 0xAAAA, 0584, 0.00000, 0.49963, 0.0000000
8562718, 0xAAAA, 0585, 0.00000, 0.49158, 0.0000000
8565829, 0xAAAA, 0586, 0.00000, 0.49802, 0.0000000
8568954, 0xAAAA, 0587, 0.00000, 0.50286, 0.0000000
8572100, 0xAAAA, 0588, 0.00000, 0.50205, 0.0000000
8575223, 0xAAAA, 0589, 0.00000, 0.48755, 0.0000000
8578342, 0xAAAA, 0590, 0.00000, 0.49560, 0.0000000
8581450, 0xAAAA, 0591, 0.00000, 0.50205, 0.0000000
8584576, 0xAAAA, 0592, 0.00000, 0.49238, 0.0000000
8587701, 0xAAAA, 0593, 0.00000, 0.49722, 0.0000000
8590836, 0xAAAA, 0594, 0.00000, 0.49399, 0.0000000
8593950, 0xAAAA, 0595, 0.00000, 0.50125, 0.0000000
8597085, 0xAAAA, 0596, 0.00000, 0.50044, 0.0000000
8600212, 0xAAAA, 0597, 0.00000, 0.49238, 0.0000000
8603327, 0xAAAA, 0598, 0.00000, 0.50044, 0.0000000
8606453, 0xAAAA, 0599, 0.00000, 0.49802, 0.0000000
8609592, 0xAAAA, 0600, 0.00000, 0.50125, 0.0000000
8612704, 0xAAAA, 0601, 0.00000, 0.49077, 0.0000000
8615858, 0xAAAA, 0602, 0.00000, 0.49802, 0.0000000
8618954, 0xAAAA, 0603, 0.00000, 0.50366, 0.0000000
8622087, 0xAAAA, 0604, 0.00000, 0.48916, 0.0000000
8625226, 0xAAAA, 0605, 0.00000, 0.49238, 0.0000000
8628330, 0xAAAA, 0606, 0.00000, 0.49480, 0.0000000
8631454, 0xAAAA, 0607, 0.00000, 0.50205, 0.0000000
8634594, 0xAAAA, 0608, 0.00000, 0.49641, 0.0000000
8637704, 0xAAAA, 0609, 0.00000, 0.49319, 0.0000000
8640832, 0xAAAA, 0610, 0.00000, 0.50125, 0.0000000
8643979, 0xAAAA, 0611, 0.00000, 0.50125, 0.0000000
8647084, 0xAAAA, 0612, 0.00000, 0.50205, 0.0000000
8650210, 0xAAAA, 0613, 0.00000, 0.49158, 0.0000000
8653334, 0xAAAA, 0614, 0.00000, 0.49883, 0.0000000
8656451, 0xAAAA, 0615, 0.00000, 0.50205, 0.0000000
8659575, 0xAAAA, 0616, 0.00000, 0.48996, 0.0000000
8662712, 0xAAAA, 0617, 0.00000, 0.48916, 0.0000000
8665825, 0xAAAA, 0618, 0.00000, 0.49802, 0.0000000
8668951, 0xAAAA, 0619, 0.00000, 0.50286, 0.0000000
8672084, 0xAAAA, 0620, 0.00000, 0.48755, 0.0000000
8675220, 0xAAAA, 0621, 0.00000, 0.49560, 0.0000000
8678342, 0xAAAA, 0622, 0.00000, 0.49722, 0.0000000
8681454, 0xAAAA, 0623, 0.00000, 0.50205, 0.0000000
8684579, 0xAAAA, 0624, 0.00000, 0.49722, 0.0000000
8687719, 0xAAAA, 0625, 0.00000, 0.49319, 0.0000000
8690830, 0xAAAA, 0626, 0.00000, 0.50044, 0.0000000
8693955, 0xAAAA, 0627, 0.00000, 0.50205, 0.0000000
8697087, 0xAAAA, 0628, 0.00000, 0.50205, 0.0000000
8700214, 0xAAAA, 0629, 0.00000, 0.48916, 0.0000000
8703329, 0xAAAA, 0630, 0.00000, 0.49722, 0.0000000
8706470, 0xAAAA, 0631, 0.00000, 0.50286, 0.0000000
8709592, 0xAAAA, 0632, 0.00000, 0.48835, 0.0000000
8712700, 0xAAAA, 0633, 0.00000, 0.49641, 0.0000000
8715836, 0xAAAA, 0634, 0.00000, 0.49480, 0.0000000
8718951, 0xAAAA, 0635, 0.00000, 0.50205, 0.0000000
8722085, 0xAAAA, 0636, 0.00000, 0.49399, 0.0000000
8725224, 0xAAAA, 0637, 0.00000, 0.49399, 0.0000000
8728326, 0xAAAA, 0638, 0.00000, 0.50205, 0.0000000
8731450, 0xAAAA, 0639, 0.00000, 0.49883, 0.0000000
8734588, 0xAAAA, 0640, 0.00000, 0.49883, 0.0000000
8737700, 0xAAAA, 0641, 0.00000, 0.49238, 0.0000000
8740832, 0xAAAA, 0642, 0.00000, 0.50044, 0.0000000
8743966, 0xAAAA, 0643, 0.00000, 0.49883, 0.0000000
8747101, 0xAAAA, 0644, 0.00000, 0.49319, 0.0000000
8750215, 0xAAAA, 0645, 0.00000, 0.49319, 0.0000000
8753335, 0xAAAA, 0646, 0.00000, 0.49802, 0.0000000
8756455, 0xAAAA, 0647, 0.00000, 0.50366, 0.0000000
8759579, 0xAAAA, 0648, 0.00000, 0.48835, 0.0000000
8762703, 0xAAAA, 0649, 0.00000, 0.49641, 0.0000000
8765829, 0xAAAA, 0650, 0.00000, 0.50286, 0.0000000
8768954, 0xAAAA, 0651, 0.00000, 0.50125, 0.0000000
8772088, 0xAAAA, 0652, 0.00000, 0.49158, 0.0000000
8775222, 0xAAAA, 0653, 0.00000, 0.49480, 0.0000000
8778356, 0xAAAA, 0654, 0.00000, 0.50286, 0.0000000
8781450, 0xAAAA, 0655, 0.00000, 0.48755, 0.0000000
8784575, 0xAAAA, 0656, 0.00000, 0.49560, 0.0000000
8787712, 0xAAAA, 0657, 0.00000, 0.49399, 0.0000000
8790826, 0xAAAA, 0658, 0.00000, 0.50044, 0.0000000
8793951, 0xAAAA, 0659, 0.00000, 0.50286, 0.0000000
8797099, 0xAAAA, 0660, 0.00000, 0.48916, 0.0000000
8800210, 0xAAAA, 0661, 0.00000, 0.49802, 0.0000000
8803326, 0xAAAA, 0662, 0.00000, 0.50286, 0.0000000
8806467, 0xAAAA, 0663, 0.00000, 0.50205, 0.0000000
8809591, 0xAAAA, 0664, 0.00000, 0.48835, 0.0000000
8812704, 0xAAAA, 0665, 0.00000, 0.49560, 0.0000000
8815829, 0xAAAA, 0666, 0.00000, 0.50205, 0.0000000
8818954, 0xAAAA, 0667, 0.00000, 0.49802, 0.0000000
8822087, 0xAAAA, 0668, 0.00000, 0.49963, 0.0000000
8825225, 0xAAAA, 0669, 0.00000, 0.49319, 0.0000000
8828329, 0xAAAA, 0670, 0.00000, 0.50044, 0.0000000
8831454, 0xAAAA, 0671, 0.00000, 0.50286, 0.0000000
8834579, 0xAAAA, 0672, 0.00000, 0.48835, 0.0000000
8837705, 0xAAAA, 0673, 0.00000, 0.49641, 0.0000000
8840833, 0xAAAA, 0674, 0.00000, 0.49399, 0.0000000
8843967, 0xAAAA, 0675, 0.00000, 0.50205, 0.0000000
8847084, 0xAAAA, 0676, 0.00000, 0.49399, 0.0000000
8850242, 0xAAAA, 0677, 0.00000, 0.49399, 0.0000000
8853326, 0xAAAA, 0678, 0.00000, 0.50125, 0.0000000
8856451, 0xAAAA, 0679, 0.00000, 0.49963, 0.0000000
8859575, 0xAAAA, 0680, 0.00000, 0.50044, 0.0000000
8862700, 0xAAAA, 0681, 0.00000, 0.48996, 0.0000000
8865825, 0xAAAA, 0682, 0.00000, 0.49883, 0.0000000
8868966, 0xAAAA, 0683, 0.00000, 0.50286, 0.0000000
8872084, 0xAAAA, 0684, 0.00000, 0.48916, 0.0000000
8875222, 0xAAAA, 0685, 0.00000, 0.49722, 0.0000000
8878353, 0xAAAA, 0686, 0.00000, 0.49641, 0.0000000
8881454, 0xAAAA, 0687, 0.00000, 0.50286, 0.0000000
8884579, 0xAAAA, 0688, 0.00000, 0.49480, 0.0000000
8887717, 0xAAAA, 0689, 0.00000, 0.49319, 0.0000000
8890830, 0xAAAA, 0690, 0.00000, 0.50125, 0.0000000
8893954, 0xAAAA, 0691, 0.00000, 0.50044, 0.0000000
8897099, 0xAAAA, 0692, 0.00000, 0.50125, 0.0000000
8900214, 0xAAAA, 0693, 0.00000, 0.49077, 0.0000000
8903330, 0xAAAA, 0694, 0.00000, 0.49883, 0.0000000
8906456, 0xAAAA, 0695, 0.00000, 0.50205, 0.0000000
8909592, 0xAAAA, 0696, 0.00000, 0.49077, 0.0000000
8912701, 0xAAAA, 0697, 0.00000, 0.49158, 0.0000000
8915825, 0xAAAA, 0698, 0.00000, 0.49722, 0.0000000
8918951, 0xAAAA, 0699, 0.00000, 0.50205, 0.0000000
8922100, 0xAAAA, 0700, 0.00000, 0.48916, 0.0000000
8925211, 0xAAAA, 0701, 0.00000, 0.49560, 0.0000000
8928326, 0xAAAA, 0702, 0.00000, 0.50205, 0.0000000
8931450, 0xAAAA, 0703, 0.00000, 0.50286, 0.0000000
8934576, 0xAAAA, 0704, 0.00000, 0.49480, 0.0000000
8937700, 0xAAAA, 0705, 0.00000, 0.49399, 0.0000000
8940849, 0xAAAA, 0706, 0.00000, 0.50125, 0.0000000
8943966, 0xAAAA, 0707, 0.00000, 0.49802, 0.0000000
8947100, 0xAAAA, 0708, 0.00000, 0.49319, 0.0000000
8950238, 0xAAAA, 0709, 0.00000, 0.49158, 0.0000000
8953330, 0xAAAA, 0710, 0.00000, 0.49963, 0.0000000
8956454, 0xAAAA, 0711, 0.00000, 0.50366, 0.0000000
8959593, 0xAAAA, 0712, 0.00000, 0.49077, 0.0000000
8962704, 0xAAAA, 0713, 0.00000, 0.49883, 0.0000000
8965829, 0xAAAA, 0714, 0.00000, 0.50205, 0.0000000
8968966, 0xAAAA, 0715, 0.00000, 0.50205, 0.0000000
8972088, 0xAAAA, 0716, 0.00000, 0.48835, 0.0000000
8975225, 0xAAAA, 0717, 0.00000, 0.49641, 0.0000000
8978327, 0xAAAA, 0718, 0.00000, 0.50286, 0.0000000
8981451, 0xAAAA, 0719, 0.00000, 0.48755, 0.0000000
8984576, 0xAAAA, 0720, 0.00000, 0.48755, 0.0000000
8987711, 0xAAAA, 0721, 0.00000, 0.49641, 0.0000000
8990826, 0xAAAA, 0722, 0.00000, 0.50286, 0.0000000
8993950, 0xAAAA, 0723, 0.00000, 0.49158, 0.0000000
8997085, 0xAAAA, 0724, 0.00000, 0.49560, 0.0000000
9000211, 0xAAAA, 0725, 0.00000, 0.50205, 0.0000000
9003326, 0xAAAA, 0726, 0.00000, 0.50527, 0.0000000
9006457, 0xAAAA, 0727, 0.00000, 0.49802, 0.0000000
9009593, 0xAAAA, 0728, 0.00000, 0.49238, 0.0000000
9012732, 0xAAAA, 0729, 0.00000, 0.50044, 0.0000000
9015829, 0xAAAA, 0730, 0.00000, 0.49963, 0.0000000
9018954, 0xAAAA, 0731, 0.00000, 0.49158, 0.0000000
9022099, 0xAAAA, 0732, 0.00000, 0.49238, 0.0000000
9025215, 0xAAAA, 0733, 0.00000, 0.49963, 0.0000000
9028331, 0xAAAA, 0734, 0.00000, 0.49883, 0.0000000
9031469, 0xAAAA, 0735, 0.00000, 0.49158, 0.0000000
9034579, 0xAAAA, 0736, 0.00000, 0.49963, 0.0000000
9037704, 0xAAAA, 0737, 0.00000, 0.50125, 0.0000000
9040848, 0xAAAA, 0738, 0.00000, 0.50366, 0.0000000
9043950, 0xAAAA, 0739, 0.00000, 0.48835, 0.0000000
9047083, 0xAAAA, 0740, 0.00000, 0.49722, 0.0000000
9050211, 0xAAAA, 0741, 0.00000, 0.50286, 0.0000000
9053326, 0xAAAA, 0742, 0.00000, 0.48835, 0.0000000
9056451, 0xAAAA, 0743, 0.00000, 0.49722, 0.0000000
9059586, 0xAAAA, 0744, 0.00000, 0.49641, 0.0000000
9062701, 0xAAAA, 0745, 0.00000, 0.50205, 0.0000000
9065826, 0xAAAA, 0746, 0.00000, 0.48755, 0.0000000
9068950, 0xAAAA, 0747, 0.00000, 0.49480, 0.0000000
9072085, 0xAAAA, 0748, 0.00000, 0.50125, 0.0000000
9075224, 0xAAAA, 0749, 0.00000, 0.50447, 0.0000000
9078342, 0xAAAA, 0750, 0.00000, 0.49641, 0.0000000
9081454, 0xAAAA, 0751, 0.00000, 0.49319, 0.0000000
9084595, 0xAAAA, 0752, 0.00000, 0.50044, 0.0000000
9087704, 0xAAAA, 0753, 0.00000, 0.50286, 0.0000000
9090829, 0xAAAA, 0754, 0.00000, 0.49077, 0.0000000
9093955, 0xAAAA, 0755, 0.00000, 0.48996, 0.0000000
9097089, 0xAAAA, 0756, 0.00000, 0.49883, 0.0000000
9100215, 0xAAAA, 0757, 0.00000, 0.50286, 0.0000000
9103344, 0xAAAA, 0758, 0.00000, 0.48835, 0.0000000
9106458, 0xAAAA, 0759, 0.00000, 0.49641, 0.0000000
9109592, 0xAAAA, 0760, 0.00000, 0.50205, 0.0000000
9112728, 0xAAAA, 0761, 0.00000, 0.50205, 0.0000000
9115826, 0xAAAA, 0762, 0.00000, 0.50044, 0.0000000
9118950, 0xAAAA, 0763, 0.00000, 0.49238, 0.0000000
9122098, 0xAAAA, 0764, 0.00000, 0.50044, 0.0000000
9125212, 0xAAAA, 0765, 0.00000, 0.50125, 0.0000000
9128326, 0xAAAA, 0766, 0.00000, 0.49158, 0.0000000
9131463, 0xAAAA, 0767, 0.00000, 0.49158, 0.0000000
9134576, 0xAAAA, 0768, 0.00000, 0.49963, 0.0000000
9137700, 0xAAAA, 0769, 0.00000, 0.50286, 0.0000000
9140835, 0xAAAA, 0770, 0.00000, 0.48996, 0.0000000
9143966, 0xAAAA, 0771, 0.00000, 0.49883, 0.0000000
9147087, 0xAAAA, 0772, 0.00000, 0.49560, 0.0000000
9150214, 0xAAAA, 0773, 0.00000, 0.50366, 0.0000000
9153330, 0xAAAA, 0774, 0.00000, 0.48835, 0.0000000
9156470, 0xAAAA, 0775, 0.00000, 0.49722, 0.0000000
9159578, 0xAAAA, 0776, 0.00000, 0.50205, 0.0000000
9162704, 0xAAAA, 0777, 0.00000, 0.49480, 0.0000000
9165829, 0xAAAA, 0778, 0.00000, 0.49399, 0.0000000
9168955, 0xAAAA, 0779, 0.00000, 0.49399, 0.0000000
9172088, 0xAAAA, 0780, 0.00000, 0.50125, 0.0000000
9175241, 0xAAAA, 0781, 0.00000, 0.49802, 0.0000000
9178326, 0xAAAA, 0782, 0.00000, 0.49319, 0.0000000
9181452, 0xAAAA, 0783, 0.00000, 0.49963, 0.0000000
9184587, 0xAAAA, 0784, 0.00000, 0.49883, 0.0000000
9187700, 0xAAAA, 0785, 0.00000, 0.50286, 0.0000000
9190826, 0xAAAA, 0786, 0.00000, 0.48835, 0.0000000
9193965, 0xAAAA, 0787, 0.00000, 0.49802, 0.0000000
9197084, 0xAAAA, 0788, 0.00000, 0.50125, 0.0000000
9200211, 0xAAAA, 0789, 0.00000, 0.48916, 0.0000000
9203337, 0xAAAA, 0790, 0.00000, 0.48916, 0.0000000
9206459, 0xAAAA, 0791, 0.00000, 0.49560, 0.0000000
9209592, 0xAAAA, 0792, 0.00000, 0.50286, 0.0000000
9212704, 0xAAAA, 0793, 0.00000, 0.49319, 0.0000000
9215829, 0xAAAA, 0794, 0.00000, 0.49319, 0.0000000
9218954, 0xAAAA, 0795, 0.00000, 0.49722, 0.0000000
