sync, unix, uptime, seq, vsense, vrefint, busvmon, busimon, 2v5mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, temp1, temp2, temp3, temp4, tmp1
0xDDDD, 1730293787, 000000, 0000, 28.64468, 1.22088, 1.14029, 0.14103, 2.49575, 3.03648, 3.20974, 0.00000, 3.04696, 3.00425, 2.69802, 2.57311, 25.37500, 25.43750, 25.43750, 25.43750, 14.74358
0xDDDD, 1730293787, 008282, 0001, 28.64468, 1.22088, 1.33370, 0.06447, 2.49656, 3.04132, 3.21136, 0.00000, 3.04938, 3.00425, 2.69802, 2.54571, 25.37500, 25.43750, 25.43750, 25.43750, 14.74358
0xDDDD, 1730293787, 108276, 0002, 28.64468, 1.22088, 1.33370, 0.06286, 2.49656, 3.08322, 3.20894, 0.00000, 3.04777, 3.00425, 2.69641, 2.55780, 25.37500, 25.37500, 25.56250, 25.43750, 15.63900
0xDDDD, 1730293787, 208282, 0003, 28.64468, 1.22088, 1.33531, 0.07495, 2.49736, 3.05018, 3.20491, 0.00000, 3.05099, 3.00505, 2.69802, 2.55861, 25.37500, 25.37500, 25.56250, 25.43750, 16.53439
0xDDDD, 1730293787, 308258, 0004, 29.04761, 1.22088, 1.33451, 0.06850, 2.49817, 3.02037, 3.20652, 0.00000, 3.04857, 3.00505, 2.69883, 2.55458, 25.37500, 25.43750, 25.56250, 25.43750, 16.71347
0xDDDD, 1730293787, 408285, 0005, 29.04761, 1.22088, 1.33370, 0.08220, 2.49817, 3.07194, 3.20813, 0.00000, 3.04615, 3.00586, 2.69883, 2.55538, 25.37500, 25.43750, 25.62500, 25.50000, 17.25071
0xDDDD, 1730293787, 508266, 0006, 29.04761, 1.22168, 1.33451, 0.06527, 2.49897, 3.04293, 3.21136, 0.00000, 3.04696, 3.00586, 2.69802, 2.52315, 25.37500, 25.43750, 25.62500, 25.50000, 17.60886
0xDDDD, 1730293787, 608287, 0007, 29.04761, 1.22007, 1.33370, 0.07817, 2.49978, 3.01714, 3.21538, 0.00000, 3.04535, 3.00586, 2.69883, 2.59004, 25.37500, 25.37500, 25.56250, 25.50000, 17.96702
0xDDDD, 1730293787, 708275, 0008, 29.04761, 1.22168, 1.33451, 0.08462, 2.49978, 3.05502, 3.20007, 0.00000, 3.04938, 3.00586, 2.69883, 2.55619, 25.37500, 25.37500, 25.56250, 25.50000, 18.32518
0xDDDD, 1730293787, 808300, 0009, 29.04761, 1.22168, 1.33370, 0.06527, 2.49978, 3.02842, 3.19846, 0.00000, 3.04938, 3.00667, 2.69802, 2.55780, 25.37500, 25.37500, 25.56250, 25.50000, 18.32518
0xDDDD, 1730293788, 908283, 0010, 29.04761, 1.22168, 1.33451, 0.06205, 2.49978, 3.08081, 3.20330, 0.00000, 3.04857, 3.00667, 2.69802, 2.55861, 25.37500, 25.37500, 25.56250, 25.43750, 18.68334
0xDDDD, 1730293788, 1008291, 0011, 29.45053, 1.22168, 1.34498, 0.07333, 2.50059, 3.05744, 3.20894, 0.00000, 3.04938, 3.00667, 2.69883, 2.55780, 25.37500, 25.37500, 25.56250, 25.43750, 18.86242
0xDDDD, 1730293788, 1108253, 0012, 29.04761, 1.22249, 1.33451, 0.07172, 2.50059, 3.03004, 3.21297, 0.00000, 3.05018, 3.00667, 2.70044, 2.53524, 25.37500, 25.37500, 25.56250, 25.43750, 19.04150
0xDDDD, 1730293788, 1208290, 0013, 29.04761, 1.22168, 1.33451, 0.05802, 2.50059, 3.00586, 3.19927, 0.00000, 3.05099, 3.00667, 2.69963, 2.56425, 25.37500, 25.37500, 25.56250, 25.43750, 19.22060
0xDDDD, 1730293788, 1308262, 0014, 29.04761, 1.22168, 1.33451, 0.07092, 2.50059, 3.04535, 3.20491, 0.00000, 3.04777, 3.00747, 2.70044, 2.55941, 25.37500, 25.37500, 25.62500, 25.43750, 19.39968
0xDDDD, 1730293788, 1408292, 0015, 29.45053, 1.22168, 1.33451, 0.06930, 2.50059, 3.01875, 3.20410, 0.00000, 3.05018, 3.00747, 2.69963, 2.55941, 25.43750, 25.37500, 25.62500, 25.43750, 19.57876
0xDDDD, 1730293788, 1508283, 0016, 29.45053, 1.22168, 1.33370, 0.06125, 2.50059, 3.07355, 3.20894, 0.00000, 3.05018, 3.00667, 2.70044, 2.55941, 25.43750, 25.43750, 25.62500, 25.43750, 19.75784
0xDDDD, 1730293788, 1608281, 0017, 29.45053, 1.22249, 1.33531, 0.06850, 2.50139, 3.04857, 3.21538, 0.00000, 3.05099, 3.00667, 2.70044, 2.55941, 25.37500, 25.43750, 25.56250, 25.43750, 19.93692
0xDDDD, 1730293788, 1708258, 0018, 29.04761, 1.22249, 1.33531, 0.06447, 2.50139, 3.02359, 3.20088, 0.00000, 3.05179, 3.00747, 2.69963, 2.55861, 25.37500, 25.43750, 25.56250, 25.43750, 19.93692
0xDDDD, 1730293788, 1808293, 0019, 29.04761, 1.22168, 1.33370, 0.07414, 2.50139, 3.07516, 3.20652, 0.00000, 3.04777, 3.00908, 2.70044, 2.56425, 25.37500, 25.37500, 25.56250, 25.43750, 20.11600
0xDDDD, 1730293789, 1908259, 0020, 29.45053, 1.22249, 1.33531, 0.06205, 2.50139, 3.05099, 3.21297, 0.00000, 3.05018, 3.00828, 2.70044, 2.55700, 25.37500, 25.37500, 25.56250, 25.43750, 20.29507
0xDDDD, 1730293789, 2008293, 0021, 29.04761, 1.22168, 1.33531, 0.07656, 2.50220, 3.01150, 3.19927, 0.00000, 3.04777, 3.00828, 2.69883, 2.56183, 25.37500, 25.43750, 25.56250, 25.43750, 20.47415
0xDDDD, 1730293789, 2108258, 0022, 29.04761, 1.22168, 1.33451, 0.06447, 2.50220, 3.06791, 3.20088, 0.00000, 3.05260, 3.00747, 2.69963, 2.56183, 25.37500, 25.43750, 25.62500, 25.50000, 19.93692
0xDDDD, 1730293789, 2208296, 0023, 29.45053, 1.22249, 1.33451, 0.06286, 2.50139, 3.04293, 3.20733, 0.00000, 3.05018, 3.00747, 2.69963, 2.56183, 25.37500, 25.43750, 25.62500, 25.50000, 20.47415
0xDDDD, 1730293789, 2308263, 0024, 29.45053, 1.22249, 1.33531, 0.07333, 2.50139, 3.01875, 3.21377, 0.00000, 3.04857, 3.00828, 2.70044, 2.56183, 25.37500, 25.37500, 25.62500, 25.50000, 20.65323
0xDDDD, 1730293789, 2408305, 0025, 29.45053, 1.22249, 1.33531, 0.06366, 2.50139, 3.07516, 3.20088, 0.00000, 3.05099, 3.00747, 2.69963, 2.59487, 25.37500, 25.37500, 25.62500, 25.50000, 20.83231
0xDDDD, 1730293789, 2508264, 0026, 29.04761, 1.22249, 1.33531, 0.06930, 2.50139, 3.04777, 3.20733, 0.00000, 3.05179, 3.00747, 2.69963, 2.56022, 25.37500, 25.37500, 25.56250, 25.50000, 20.83231
0xDDDD, 1730293789, 2608287, 0027, 29.45053, 1.22249, 1.33451, 0.08623, 2.50220, 3.01070, 3.21458, 0.00000, 3.05179, 3.00747, 2.70044, 2.56103, 25.37500, 25.37500, 25.56250, 25.50000, 20.83231
0xDDDD, 1730293789, 2708270, 0028, 29.04761, 1.22249, 1.33451, 0.06608, 2.50300, 3.06308, 3.21538, 0.00000, 3.05099, 3.00747, 2.70125, 2.56103, 25.37500, 25.43750, 25.56250, 25.50000, 21.01139
0xDDDD, 1730293789, 2808276, 0029, 29.45053, 1.22249, 1.33451, 0.08059, 2.50139, 3.03810, 3.20330, 0.00000, 3.04938, 3.00828, 2.70044, 2.55861, 25.43750, 25.43750, 25.62500, 25.50000, 21.19047
0xDDDD, 1730293790, 2908268, 0030, 29.45053, 1.22249, 1.33531, 0.06608, 2.50139, 3.01392, 3.21055, 0.00000, 3.05018, 3.00828, 2.69883, 2.56103, 25.43750, 25.43750, 25.62500, 25.50000, 21.19047
0xDDDD, 1730293790, 3008289, 0031, 29.04761, 1.22249, 1.33531, 0.06286, 2.50220, 3.06711, 3.21780, 0.00000, 3.04615, 3.00747, 2.69963, 2.58117, 25.37500, 25.37500, 25.56250, 25.50000, 21.19047
0xDDDD, 1730293790, 3108262, 0032, 29.04761, 1.22249, 1.33531, 0.06689, 2.50139, 3.04293, 3.20652, 0.00000, 3.05099, 3.00828, 2.70125, 2.60938, 25.37500, 25.37500, 25.56250, 25.50000, 21.36955
0xDDDD, 1730293790, 3208273, 0033, 29.04761, 1.22249, 1.33451, 0.07575, 2.50300, 3.00747, 3.21458, 0.00000, 3.05179, 3.00828, 2.70125, 2.56022, 25.37500, 25.37500, 25.56250, 25.50000, 21.36955
0xDDDD, 1730293790, 3308270, 0034, 29.04761, 1.22249, 1.33531, 0.07414, 2.50139, 3.06227, 3.21538, 0.00000, 3.05099, 3.00828, 2.70125, 2.56183, 25.37500, 25.37500, 25.56250, 25.50000, 21.54863
0xDDDD, 1730293790, 3408296, 0035, 29.04761, 1.22249, 1.33451, 0.06527, 2.50220, 3.03890, 3.20330, 0.00000, 3.05179, 3.00828, 2.70044, 2.56022, 25.37500, 25.37500, 25.56250, 25.50000, 21.54863
0xDDDD, 1730293790, 3508268, 0036, 29.45053, 1.22168, 1.33289, 0.07656, 2.50220, 3.01473, 3.21055, 0.00000, 3.05179, 3.00828, 2.70044, 2.55780, 25.37500, 25.43750, 25.62500, 25.43750, 21.19047
0xDDDD, 1730293790, 3608274, 0037, 29.45053, 1.22168, 1.33531, 0.06689, 2.50300, 3.06711, 3.21780, 0.00000, 3.05260, 3.00747, 2.70044, 2.57392, 25.37500, 25.43750, 25.62500, 25.43750, 21.54863
0xDDDD, 1730293790, 3708272, 0038, 29.04761, 1.22249, 1.33531, 0.06930, 2.50139, 3.04132, 3.20571, 0.00000, 3.05260, 3.00828, 2.70125, 2.56103, 25.37500, 25.37500, 25.56250, 25.43750, 21.72771
0xDDDD, 1730293790, 3808278, 0039, 29.45053, 1.22168, 1.33531, 0.07575, 2.50220, 3.08081, 3.21297, 0.00000, 3.05179, 3.00828, 2.70044, 2.56183, 25.37500, 25.37500, 25.56250, 25.43750, 21.72771
0xDDDD, 1730293791, 3908269, 0040, 29.45053, 1.22249, 1.33451, 0.06527, 2.50220, 3.05663, 3.20088, 0.00000, 3.05179, 3.00828, 2.70044, 2.56103, 25.37500, 25.37500, 25.56250, 25.43750, 21.90678
0xDDDD, 1730293791, 4008286, 0041, 29.04761, 1.22249, 1.33451, 0.06286, 2.50220, 3.03407, 3.20249, 0.00000, 3.05018, 3.00828, 2.70044, 2.56425, 25.37500, 25.37500, 25.62500, 25.43750, 21.72771
0xDDDD, 1730293791, 4108270, 0042, 29.45053, 1.22249, 1.33531, 0.06608, 2.50139, 3.00989, 3.21136, 0.00000, 3.04857, 3.00828, 2.70044, 2.56103, 25.37500, 25.37500, 25.62500, 25.43750, 21.90678
0xDDDD, 1730293791, 4208276, 0043, 29.45053, 1.22249, 1.33531, 0.07978, 2.50220, 3.06872, 3.21458, 0.00000, 3.05099, 3.00828, 2.70044, 2.45868, 25.37500, 25.43750, 25.62500, 25.43750, 21.90678
0xDDDD, 1730293791, 4308279, 0044, 29.45053, 1.22168, 1.33531, 0.06286, 2.50300, 3.04374, 3.20733, 0.00000, 3.05179, 3.00908, 2.70044, 2.48608, 25.37500, 25.43750, 25.62500, 25.50000, 21.72771
0xDDDD, 1730293791, 4408276, 0045, 29.04761, 1.22249, 1.33531, 0.06366, 2.50220, 3.02278, 3.21538, 0.00000, 3.05018, 3.00828, 2.70044, 2.55861, 25.37500, 25.37500, 25.62500, 25.50000, 21.90678
0xDDDD, 1730293791, 4508245, 0046, 29.85349, 1.22249, 1.33531, 0.07495, 2.50220, 3.06711, 3.20410, 0.00000, 3.05099, 3.00828, 2.69963, 2.56022, 25.37500, 25.37500, 25.56250, 25.50000, 22.08586
0xDDDD, 1730293791, 4608264, 0047, 29.45053, 1.22249, 1.33531, 0.07414, 2.50300, 3.04374, 3.20571, 0.00000, 3.05099, 3.00828, 2.70125, 2.55941, 25.37500, 25.37500, 25.56250, 25.50000, 22.08586
0xDDDD, 1730293791, 4708266, 0048, 29.45053, 1.22249, 1.33451, 0.06527, 2.50220, 3.02198, 3.21297, 0.00000, 3.05179, 3.00828, 2.70044, 2.56183, 25.43750, 25.37500, 25.62500, 25.50000, 22.08586
0xDDDD, 1730293791, 4808282, 0049, 29.45053, 1.22249, 1.33531, 0.06930, 2.50220, 3.07758, 3.20168, 0.00000, 3.05099, 3.00828, 2.70125, 2.55941, 25.43750, 25.37500, 25.62500, 25.50000, 22.08586
0xDDDD, 1730293792, 4908266, 0050, 29.45053, 1.22249, 1.33531, 0.07011, 2.50220, 3.05179, 3.20974, 0.00000, 3.05179, 3.00828, 2.70125, 2.49817, 25.43750, 25.37500, 25.62500, 25.50000, 22.26494
0xDDDD, 1730293792, 5008269, 0051, 29.45053, 1.22249, 1.33531, 0.07333, 2.50220, 3.02842, 3.21700, 0.00000, 3.05179, 3.00828, 2.70044, 2.58601, 25.37500, 25.37500, 25.62500, 25.50000, 22.26494
0xDDDD, 1730293792, 5108270, 0052, 29.04761, 1.22249, 1.33531, 0.06689, 2.50220, 3.07033, 3.20571, 0.00000, 3.04938, 3.00828, 2.70125, 2.55941, 25.37500, 25.37500, 25.62500, 25.50000, 22.26494
0xDDDD, 1730293792, 5208267, 0053, 29.04761, 1.22249, 1.33531, 0.07253, 2.50220, 3.04212, 3.20813, 0.00000, 3.05099, 3.00828, 2.70205, 2.56022, 25.43750, 25.43750, 25.62500, 25.50000, 22.08586
0xDDDD, 1730293792, 5308285, 0054, 29.45053, 1.22249, 1.33531, 0.07253, 2.50220, 3.01795, 3.21538, 0.00000, 3.05179, 3.00908, 2.70125, 2.55941, 25.43750, 25.43750, 25.62500, 25.50000, 22.26494
0xDDDD, 1730293792, 5408283, 0055, 29.45053, 1.22249, 1.33451, 0.07172, 2.50220, 3.07194, 3.20410, 0.00000, 3.05260, 3.00828, 2.70125, 2.56022, 25.43750, 25.37500, 25.56250, 25.50000, 22.44402
0xDDDD, 1730293792, 5508251, 0056, 29.04761, 1.22249, 1.33531, 0.06527, 2.50220, 3.04615, 3.21216, 0.00000, 3.05179, 3.00828, 2.70044, 2.57070, 25.37500, 25.37500, 25.56250, 25.43750, 22.44402
0xDDDD, 1730293792, 5608289, 0057, 29.04761, 1.22249, 1.33531, 0.07011, 2.50220, 3.02198, 3.20088, 0.00000, 3.05179, 3.00908, 2.70125, 2.63839, 25.37500, 25.43750, 25.56250, 25.43750, 22.44402
0xDDDD, 1730293792, 5708276, 0058, 29.04761, 1.22249, 1.33451, 0.07978, 2.50220, 3.06147, 3.20894, 0.00000, 3.05018, 3.00828, 2.70125, 2.56264, 25.37500, 25.43750, 25.62500, 25.43750, 22.44402
0xDDDD, 1730293792, 5808256, 0059, 29.45053, 1.22249, 1.33612, 0.07092, 2.50220, 3.03568, 3.21619, 0.00000, 3.04777, 3.00828, 2.70044, 2.55780, 25.37500, 25.43750, 25.62500, 25.43750, 22.44402
0xDDDD, 1730293793, 5908278, 0060, 29.45053, 1.22168, 1.36996, 0.05963, 2.50300, 3.00989, 3.21780, 0.00000, 3.05179, 3.00828, 2.70125, 2.56183, 25.37500, 25.37500, 25.68750, 25.43750, 22.62310
0xDDDD, 1730293793, 6008277, 0061, 29.04761, 1.22249, 1.33451, 0.07897, 2.50220, 3.06630, 3.20571, 0.00000, 3.05099, 3.00828, 2.69963, 2.55941, 25.37500, 25.37500, 25.68750, 25.43750, 22.62310
0xDDDD, 1730293793, 6108256, 0062, 29.85349, 1.22249, 1.33531, 0.06608, 2.50220, 3.04051, 3.21458, 0.00000, 3.05018, 3.00828, 2.70125, 2.57956, 25.37500, 25.43750, 25.62500, 25.43750, 22.44402
0xDDDD, 1730293793, 6208290, 0063, 29.45053, 1.22249, 1.33451, 0.07817, 2.50220, 3.01553, 3.20330, 0.00000, 3.05260, 3.00828, 2.69963, 2.55861, 25.37500, 25.43750, 25.62500, 25.50000, 22.62310
0xDDDD, 1730293793, 6308277, 0064, 29.45053, 1.22249, 1.33612, 0.06447, 2.50220, 3.06952, 3.21136, 0.00000, 3.05099, 3.00908, 2.70286, 2.56022, 25.37500, 25.43750, 25.62500, 25.50000, 22.80220
0xDDDD, 1730293793, 6408282, 0065, 29.04761, 1.22249, 1.33531, 0.07092, 2.50300, 3.03084, 3.21941, 0.00000, 3.05018, 3.00828, 2.70044, 2.56022, 25.43750, 25.43750, 25.62500, 25.43750, 22.80220
0xDDDD, 1730293793, 6508261, 0066, 29.04761, 1.22249, 1.33531, 0.06850, 2.50220, 3.00747, 3.20249, 0.00000, 3.05260, 3.00828, 2.70044, 2.56022, 25.43750, 25.43750, 25.62500, 25.43750, 22.80220
0xDDDD, 1730293793, 6608259, 0067, 29.45053, 1.22249, 1.33612, 0.07172, 2.50220, 3.06227, 3.21055, 0.00000, 3.05260, 3.00828, 2.70125, 2.55861, 25.43750, 25.43750, 25.62500, 25.43750, 22.80220
0xDDDD, 1730293793, 6708282, 0068, 29.04761, 1.22249, 1.33370, 0.07172, 2.50220, 3.03568, 3.21861, 0.00000, 3.05179, 3.00828, 2.69963, 2.56022, 25.37500, 25.43750, 25.62500, 25.50000, 22.80220
0xDDDD, 1730293793, 6808257, 0069, 29.45053, 1.22249, 1.33531, 0.06689, 2.50220, 3.01150, 3.20813, 0.00000, 3.05341, 3.00828, 2.70286, 2.54088, 25.37500, 25.43750, 25.62500, 25.50000, 22.80220
0xDDDD, 1730293794, 6908259, 0070, 29.04761, 1.22249, 1.33531, 0.07575, 2.50220, 3.06549, 3.21619, 0.00000, 3.05179, 3.00828, 2.70044, 2.52396, 25.43750, 25.43750, 25.62500, 25.50000, 22.80220
0xDDDD, 1730293794, 7008256, 0071, 29.45053, 1.22249, 1.33531, 0.06205, 2.50220, 3.02601, 3.20491, 0.00000, 3.05179, 3.00828, 2.70205, 2.55700, 25.43750, 25.43750, 25.62500, 25.50000, 22.80220
0xDDDD, 1730293794, 7108267, 0072, 29.04761, 1.22168, 1.33531, 0.07495, 2.50220, 3.08242, 3.20652, 0.00000, 3.04938, 3.00828, 2.70044, 2.56103, 25.43750, 25.37500, 25.62500, 25.50000, 22.80220
0xDDDD, 1730293794, 7208268, 0073, 29.45053, 1.22249, 1.33531, 0.06850, 2.50220, 3.05341, 3.21619, 0.00000, 3.05099, 3.00828, 2.70125, 2.56264, 25.37500, 25.37500, 25.62500, 25.50000, 22.98128
0xDDDD, 1730293794, 7308264, 0074, 29.04761, 1.22249, 1.33531, 0.06608, 2.50220, 3.02842, 3.20410, 0.00000, 3.04938, 3.00747, 2.70205, 2.55941, 25.37500, 25.43750, 25.62500, 25.50000, 22.80220
0xDDDD, 1730293794, 7408255, 0075, 29.45053, 1.22249, 1.33612, 0.07333, 2.50300, 3.00505, 3.21297, 0.00000, 3.05260, 3.00828, 2.70044, 2.56505, 25.37500, 25.43750, 25.62500, 25.43750, 22.80220
0xDDDD, 1730293794, 7508270, 0076, 29.04761, 1.22249, 1.33531, 0.06850, 2.50381, 3.05582, 3.20168, 0.00000, 3.05099, 3.00828, 2.70125, 2.51026, 25.37500, 25.43750, 25.62500, 25.43750, 22.62310
0xDDDD, 1730293794, 7608257, 0077, 29.04761, 1.22249, 1.33612, 0.06205, 2.50220, 3.01553, 3.21136, 0.00000, 3.05099, 3.00828, 2.70125, 2.56022, 25.43750, 25.37500, 25.62500, 25.50000, 22.98128
0xDDDD, 1730293794, 7708283, 0078, 29.45053, 1.22249, 1.33612, 0.07495, 2.50220, 3.07033, 3.21377, 0.00000, 3.05099, 3.00828, 2.70125, 2.55941, 25.43750, 25.37500, 25.62500, 25.50000, 22.98128
0xDDDD, 1730293794, 7808261, 0079, 29.04761, 1.22249, 1.33531, 0.07092, 2.50220, 3.04212, 3.20330, 0.00000, 3.04938, 3.00828, 2.70044, 2.56264, 25.43750, 25.37500, 25.56250, 25.50000, 22.98128
0xDDDD, 1730293795, 7908274, 0080, 29.04761, 1.22168, 1.33531, 0.06205, 2.50220, 3.01795, 3.21136, 0.00000, 3.05179, 3.00828, 2.70286, 2.56183, 25.43750, 25.37500, 25.56250, 25.43750, 22.98128
0xDDDD, 1730293795, 8008254, 0081, 29.45053, 1.22249, 1.33531, 0.06850, 2.50220, 3.07194, 3.20088, 0.00000, 3.05018, 3.00828, 2.70125, 2.54168, 25.43750, 25.37500, 25.56250, 25.43750, 22.98128
0xDDDD, 1730293795, 8108271, 0082, 29.45053, 1.22249, 1.33531, 0.06527, 2.50220, 3.04454, 3.20974, 0.00000, 3.05179, 2.99700, 2.69963, 2.56103, 25.43750, 25.37500, 25.62500, 25.50000, 23.16036
0xDDDD, 1730293795, 8208265, 0083, 29.45053, 1.22249, 1.33531, 0.06366, 2.50220, 3.02037, 3.21780, 0.00000, 3.05179, 3.00828, 2.70044, 2.55780, 25.43750, 25.37500, 25.62500, 25.50000, 22.98128
0xDDDD, 1730293795, 8308294, 0084, 29.04761, 1.22168, 1.33531, 0.05722, 2.50220, 3.05905, 3.20571, 0.00000, 3.05179, 3.00828, 2.70205, 2.56344, 25.43750, 25.43750, 25.62500, 25.50000, 22.98128
0xDDDD, 1730293795, 8408252, 0085, 29.04761, 1.22249, 1.32645, 0.07333, 2.50139, 3.03084, 3.20894, 0.00000, 3.05099, 3.00828, 2.70125, 2.55780, 25.43750, 25.43750, 25.62500, 25.43750, 22.62310
0xDDDD, 1730293795, 8508267, 0086, 29.04761, 1.22249, 1.33531, 0.07092, 2.50220, 3.05018, 3.21700, 0.00081, 3.05260, 3.00828, 2.70125, 2.56022, 25.43750, 25.43750, 25.62500, 25.43750, 23.16036
0xDDDD, 1730293795, 8608261, 0087, 29.85349, 1.22249, 1.33531, 0.06608, 2.50220, 3.05905, 3.20652, 0.00000, 3.05179, 3.00828, 2.69963, 2.56103, 25.43750, 25.43750, 25.62500, 25.43750, 23.16036
0xDDDD, 1730293795, 8708268, 0088, 29.45053, 1.22168, 1.33531, 0.06527, 2.50220, 3.02842, 3.21377, 0.00000, 3.05179, 3.00828, 2.70125, 2.52718, 25.43750, 25.43750, 25.62500, 25.43750, 23.33944
0xDDDD, 1730293795, 8808252, 0089, 29.04761, 1.22249, 1.33612, 0.07172, 2.50220, 3.08725, 3.20249, 0.00000, 3.05018, 3.00828, 2.69963, 2.58520, 25.43750, 25.43750, 25.62500, 25.50000, 23.16036
0xDDDD, 1730293796, 8908278, 0090, 29.45053, 1.22249, 1.33531, 0.06930, 2.50220, 3.04293, 3.21055, 0.00000, 3.05018, 3.00828, 2.70044, 2.55861, 25.43750, 25.43750, 25.62500, 25.50000, 23.16036
0xDDDD, 1730293796, 9008266, 0091, 29.04761, 1.22249, 1.33612, 0.07414, 2.50220, 3.01634, 3.21136, 0.00000, 3.05018, 3.00828, 2.69802, 2.55861, 25.43750, 25.37500, 25.62500, 25.50000, 23.33944
0xDDDD, 1730293796, 9108263, 0092, 29.04761, 1.22249, 1.34015, 0.06527, 2.50300, 3.07114, 3.20007, 0.00000, 3.05018, 3.00828, 2.70044, 2.56183, 25.43750, 25.37500, 25.62500, 25.50000, 23.33944
0xDDDD, 1730293796, 9208248, 0093, 29.04761, 1.22249, 1.34176, 0.07575, 2.50220, 3.04212, 3.20974, 0.00000, 3.05179, 3.00828, 2.70125, 2.56022, 25.43750, 25.37500, 25.62500, 25.50000, 23.16036
0xDDDD, 1730293796, 9308273, 0094, 29.45053, 1.22249, 1.33531, 0.07253, 2.50220, 3.01553, 3.21780, 0.00000, 3.05179, 3.00828, 2.70125, 2.57634, 25.43750, 25.43750, 25.68750, 25.43750, 23.16036
0xDDDD, 1730293796, 9408249, 0095, 29.45053, 1.22168, 1.33612, 0.07092, 2.50300, 3.07033, 3.20571, 0.00000, 3.05099, 3.00828, 2.70125, 2.59004, 25.43750, 25.43750, 25.68750, 25.43750, 23.33944
0xDDDD, 1730293796, 9508265, 0096, 29.04761, 1.22249, 1.33531, 0.06527, 2.50220, 3.02923, 3.21538, 0.00000, 3.04535, 3.00828, 2.70205, 2.56264, 25.43750, 25.43750, 25.62500, 25.43750, 23.33944
0xDDDD, 1730293796, 9608261, 0097, 29.04761, 1.22249, 1.33531, 0.05963, 2.50220, 3.08161, 3.21780, 0.00000, 3.05018, 3.00828, 2.70125, 2.56264, 25.43750, 25.43750, 25.62500, 25.50000, 23.16036
0xDDDD, 1730293796, 9708282, 0098, 29.45053, 1.22249, 1.33451, 0.08059, 2.50220, 3.05421, 3.20733, 0.00000, 3.05099, 3.00828, 2.70044, 2.55861, 25.43750, 25.37500, 25.62500, 25.50000, 23.33944
0xDDDD, 1730293796, 9808253, 0099, 29.45053, 1.22249, 1.33531, 0.06689, 2.50220, 3.02762, 3.21619, 0.00000, 3.05099, 3.00828, 2.69963, 2.56022, 25.43750, 25.37500, 25.62500, 25.50000, 23.33944
0xDDDD, 1730293797, 9908266, 0100, 29.45053, 1.22249, 1.33531, 0.06044, 2.50220, 3.08081, 3.20410, 0.00000, 3.05099, 3.00828, 2.70125, 2.57392, 25.43750, 25.37500, 25.62500, 25.50000, 23.33944
0xDDDD, 1730293797, 10008265, 0101, 29.45053, 1.22249, 1.33531, 0.06447, 2.50220, 3.05341, 3.21297, 0.00000, 3.04938, 3.00828, 2.70205, 2.55458, 25.43750, 25.43750, 25.62500, 25.43750, 23.33944
0xDDDD, 1730293797, 10108266, 0102, 29.04761, 1.22249, 1.33531, 0.06125, 2.50300, 3.01231, 3.20168, 0.00000, 3.04696, 3.00828, 2.70044, 2.56183, 25.43750, 25.43750, 25.62500, 25.43750, 23.33944
0xDDDD, 1730293797, 10208255, 0103, 29.45053, 1.22249, 1.33531, 0.07011, 2.50300, 3.06388, 3.21055, 0.00000, 3.05179, 3.00828, 2.70044, 2.55780, 25.43750, 25.37500, 25.62500, 25.43750, 23.33944
0xDDDD, 1730293797, 10308279, 0104, 29.45053, 1.22249, 1.33451, 0.07172, 2.50220, 3.03890, 3.21297, 0.00000, 3.05260, 3.00828, 2.70125, 2.55861, 25.43750, 25.37500, 25.62500, 25.43750, 23.69760
0xDDDD, 1730293797, 10408258, 0105, 29.04761, 1.22249, 1.33531, 0.06366, 2.50220, 3.01231, 3.20249, 0.00000, 3.05260, 3.00828, 2.70044, 2.55861, 25.43750, 25.37500, 25.62500, 25.43750, 23.33944
0xDDDD, 1730293797, 10508269, 0106, 29.45053, 1.22249, 1.33531, 0.06205, 2.50220, 3.06469, 3.21136, 0.00000, 3.05260, 3.00908, 2.70125, 2.55216, 25.43750, 25.43750, 25.62500, 25.43750, 23.33944
0xDDDD, 1730293797, 10608266, 0107, 29.04761, 1.22249, 1.33451, 0.07414, 2.50220, 3.04051, 3.20088, 0.00000, 3.05179, 3.00828, 2.70125, 2.50462, 25.43750, 25.43750, 25.62500, 25.43750, 23.33944
0xDDDD, 1730293797, 10708271, 0108, 29.45053, 1.22330, 1.33531, 0.07092, 2.50220, 3.01231, 3.20974, 0.00000, 3.05260, 3.00828, 2.70044, 2.56264, 25.43750, 25.37500, 25.62500, 25.43750, 23.51852
0xDDDD, 1730293797, 10808260, 0109, 29.45053, 1.22249, 1.33531, 0.06930, 2.50220, 3.05099, 3.21780, 0.00000, 3.05099, 3.00828, 2.70044, 2.56183, 25.43750, 25.37500, 25.62500, 25.50000, 23.51852
0xDDDD, 1730293798, 10908282, 0110, 29.45053, 1.22249, 1.33531, 0.05883, 2.50220, 3.02278, 3.20088, 0.00000, 3.05018, 3.00828, 2.70044, 2.56022, 25.43750, 25.37500, 25.62500, 25.50000, 23.33944
0xDDDD, 1730293798, 11008262, 0111, 29.04761, 1.22249, 1.33451, 0.06930, 2.50220, 3.07597, 3.21055, 0.00000, 3.05179, 3.00908, 2.70125, 2.56103, 25.43750, 25.37500, 25.62500, 25.43750, 23.16036
